DB	Name	ID	Count
GEN_snRNA	Gm22249	-	5
GEN_snRNA	Gm24305	-	217
GEN_snRNA	Gm23737	-	1
GEN_snRNA	Gm25080	-	1
GEN_snRNA	Gm26325	-	1
GEN_snRNA	Gm22363	-	2
GEN_snRNA	Gm26446	-	2
GEN_snRNA	Gm22122	-	12
GEN_snRNA	Gm24145	-	2
GEN_snRNA	Gm24265	-	22
GEN_snRNA	Gm23330	-	22
GEN_snRNA	Gm25514	-	27
GEN_snRNA	Gm23214	-	2
GEN_snRNA	Gm24149	-	1
GEN_snRNA	Gm22126	-	3
GEN_snRNA	Gm26444	-	239
GEN_snRNA	Gm22365	-	1
GEN_snRNA	Gm24268	-	2
GEN_snRNA	Gm23971	-	1142
GEN_snRNA	Gm22997	-	1
GEN_snRNA	Gm22513	-	209
GEN_snRNA	Gm22634	-	239
GEN_snRNA	Gm24817	-	2
GEN_snRNA	Gm23849	-	1142
GEN_snRNA	Gm25581	-	9
GEN_snRNA	Gm23680	-	18
GEN_snRNA	Gm24890	-	6
GEN_snRNA	Gm25104	-	1
GEN_snRNA	Gm23287	-	47
GEN_snRNA	Gm24497	-	539
GEN_snRNA	Gm25106	-	144
GEN_snRNA	Gm26316	-	702
GEN_snRNA	Gm22472	-	7
GEN_snRNA	Gm23721	-	2
GEN_snRNA	Gm25189	-	68
GEN_snRNA	Gm23686	-	47
GEN_snRNA	Gm23444	-	911
GEN_snRNA	Gm24136	-	27
GEN_snRNA	Gm25587	-	25
GEN_snRNA	Gm23879	-	1
GEN_snRNA	Gm23515	-	1
GEN_snRNA	Gm25818	-	6
GEN_snRNA	Gm25939	-	753
GEN_snRNA	Gm23238	-	158
GEN_snRNA	Gm26505	-	18
GEN_snRNA	Gm25813	-	755
GEN_snRNA	Gm23518	-	3
GEN_snRNA	Gm25935	-	1
GEN_snRNA	Gm22946	-	4
GEN_snRNA	Gm23517	-	3
GEN_snRNA	Rnu2-10	-	1142
GEN_snRNA	Gm23191	-	1
GEN_snRNA	Gm25890	-	128
GEN_snRNA	Gm25099	-	719
GEN_snRNA	Gm23470	-	3
GEN_snRNA	Gm23354	-	2
GEN_snRNA	Gm25258	-	3
GEN_snRNA	Gm25412	-	1
GEN_snRNA	Gm24200	-	3
GEN_snRNA	Gm25259	-	13
GEN_snRNA	Gm24046	-	5
GEN_snRNA	Gm22265	-	7
GEN_snRNA	Gm25414	-	1
GEN_snRNA	Gm23472	-	911
GEN_snRNA	Gm26108	-	7
GEN_snRNA	Gm25134	-	3
GEN_snRNA	Gm23511	-	25
GEN_snRNA	Gm22423	-	1
GEN_snRNA	Gm24204	-	3
GEN_snRNA	Gm23510	-	6
GEN_snRNA	Gm24840	-	55
GEN_snRNA	Gm23355	-	3
GEN_snRNA	Gm23349	-	1
GEN_snRNA	Gm24713	-	1
GEN_snRNA	Gm23744	-	213
GEN_snRNA	Gm23502	-	7
GEN_snRNA	Gm25889	-	1
GEN_snRNA	Gm26180	-	1
GEN_snRNA	Gm25360	-	568
GEN_snRNA	Gm24274	-	1
GEN_snRNA	Gm24032	-	3
GEN_snRNA	Gm23100	-	5
GEN_snRNA	Gm25887	-	15
GEN_snRNA	Gm25007	-	55
GEN_snRNA	Gm23345	-	53
GEN_snRNA	Gm24830	-	61
GEN_snRNA	Gm24950	-	1142
GEN_snRNA	Gm23102	-	2
GEN_snRNA	Gm22448	-	6
GEN_snRNA	Gm22208	-	1
GEN_snRNA	Gm26361	-	2
GEN_snRNA	Gm25313	-	121
GEN_snRNA	Rnu7	-	215
GEN_snRNA	Rnu1a1	-	239
GEN_snRNA	Gm22045	-	1
GEN_snRNA	Gm22042	-	104
GEN_snRNA	Gm25679	-	239
GEN_snRNA	Rnu5g	-	131
GEN_snRNA	Gm25793	-	4
GEN_snRNA	Gm26244	-	182
GEN_snRNA	Gm24621	-	3
GEN_snRNA	Gm23895	-	2
GEN_snRNA	Gm22685	-	1
GEN_snRNA	Gm22317	-	239
GEN_snRNA	Gm22710	-	9
GEN_snRNA	Gm24459	-	4
GEN_snRNA	Gm22958	-	51
GEN_snRNA	Gm25704	-	62
