DB	Name	ID	Count
GEN_snoRNA	Snora75	-	16
GEN_snoRNA	Gm22806	-	5
GEN_snoRNA	Gm22807	-	3
GEN_snoRNA	Snora78	-	21
GEN_snoRNA	Gm25074	-	31
GEN_snoRNA	Gm26287	-	219
GEN_snoRNA	Snora81	-	17
GEN_snoRNA	Snora65	-	81
GEN_snoRNA	Snora64	-	153
GEN_snoRNA	Snord50b	-	867021
GEN_snoRNA	Snord50a	-	854711
GEN_snoRNA	Snora69	-	13
GEN_snoRNA	Snora68	-	339
GEN_snoRNA	Snora36b	-	425
GEN_snoRNA	Gm26032	-	31
GEN_snoRNA	Gm26397	-	46
GEN_snoRNA	Gm24091	-	564
GEN_snoRNA	Gm26270	-	33
GEN_snoRNA	Snora70	-	3
GEN_snoRNA	Gm24095	-	9
GEN_snoRNA	Gm25188	-	1
GEN_snoRNA	Gm22941	-	1
GEN_snoRNA	Snord83b	-	89715
GEN_snoRNA	Gm26188	-	2
GEN_snoRNA	Snord96a	-	24142
GEN_snoRNA	DQ267102	-	10
GEN_snoRNA	Gm22812	-	33
GEN_snoRNA	Snora7a	-	70
GEN_snoRNA	DQ267100	-	44
GEN_snoRNA	Gm25091	-	101682
GEN_snoRNA	Gm26175	-	40
GEN_snoRNA	Snord73a	-	4803
GEN_snoRNA	Gm26293	-	7111
GEN_snoRNA	Snora33	-	5
GEN_snoRNA	Snord95	-	56917
GEN_snoRNA	Snora31	-	103
GEN_snoRNA	Snora30	-	30
GEN_snoRNA	Snord93	-	2116
GEN_snoRNA	Snord99	-	59221
GEN_snoRNA	Snord98	-	1205
GEN_snoRNA	Snora34	-	26
GEN_snoRNA	Gm25394	-	3
GEN_snoRNA	Gm23090	-	24
GEN_snoRNA	Snora2b	-	6
GEN_snoRNA	Gm24067	-	1890
GEN_snoRNA	Gm26365	-	5
GEN_snoRNA	Gm25155	-	33
GEN_snoRNA	Gm25157	-	1
GEN_snoRNA	Gm26246	-	33
GEN_snoRNA	Gm26247	-	6165
GEN_snoRNA	Snord85	-	88639
GEN_snoRNA	Snora21	-	17
GEN_snoRNA	Snora20	-	11
GEN_snoRNA	Snord82	-	7809
GEN_snoRNA	Snora26	-	9
GEN_snoRNA	Snord89	-	491
GEN_snoRNA	Snora24	-	48
GEN_snoRNA	Snord87	-	12991
GEN_snoRNA	Snora23	-	2
GEN_snoRNA	Snord92	-	453
GEN_snoRNA	Snord90	-	1217
GEN_snoRNA	Gm24299	-	7771
GEN_snoRNA	Gm23089	-	2
GEN_snoRNA	Gm24177	-	21
GEN_snoRNA	Snora52	-	25
GEN_snoRNA	Snord91a	-	21992
GEN_snoRNA	Snora57	-	8
GEN_snoRNA	Gm25053	-	70
GEN_snoRNA	Snord116l8	-	33
GEN_snoRNA	Gm25296	-	59025
GEN_snoRNA	Snord116l9	-	2
GEN_snoRNA	Snora62	-	15
GEN_snoRNA	Snord116l6	-	33
GEN_snoRNA	Snord116l7	-	33
GEN_snoRNA	Snora61	-	72
GEN_snoRNA	Snord116l4	-	33
GEN_snoRNA	Snord116l5	-	33
GEN_snoRNA	Snord116l2	-	33
GEN_snoRNA	Snord116l3	-	33
GEN_snoRNA	Snord116l1	-	33
GEN_snoRNA	Gm26387	-	5
GEN_snoRNA	Snora44	-	885
GEN_snoRNA	Snora43	-	1
GEN_snoRNA	Snora41	-	1189
GEN_snoRNA	Snora47	-	2
GEN_snoRNA	Gm26493	-	2
GEN_snoRNA	Gm25162	-	1
GEN_snoRNA	Gm26130	-	3
GEN_snoRNA	Gm26494	-	1
GEN_snoRNA	Gm26132	-	3
GEN_snoRNA	Gm26495	-	1
GEN_snoRNA	Gm26135	-	867011
GEN_snoRNA	Gm22888	-	73
GEN_snoRNA	Gm23736	-	2
GEN_snoRNA	Gm24945	-	9
GEN_snoRNA	Gm23734	-	54
GEN_snoRNA	Gm23855	-	2
GEN_snoRNA	Gm22765	-	1
GEN_snoRNA	Gm23619	-	1
GEN_snoRNA	Gm24829	-	1
GEN_snoRNA	Gm24949	-	352
GEN_snoRNA	Snord111	-	7254
GEN_snoRNA	Gm24826	-	1238
GEN_snoRNA	Snord110	-	115865
GEN_snoRNA	AF357341	-	4
GEN_snoRNA	Snord58b	-	1188
GEN_snoRNA	Gm23974	-	1
GEN_snoRNA	Gm22884	-	32
GEN_snoRNA	Snord118	-	3495
GEN_snoRNA	Snord123	-	6916
GEN_snoRNA	Gm23723	-	28
GEN_snoRNA	Gm22519	-	11
GEN_snoRNA	Gm23969	-	9139
GEN_snoRNA	Gm22879	-	7920
GEN_snoRNA	Gm22516	-	2
GEN_snoRNA	Snord35a	-	1643
GEN_snoRNA	Snord35b	-	59
GEN_snoRNA	Snord59a	-	5778
GEN_snoRNA	Gm22631	-	31
GEN_snoRNA	Gm25816	-	33
GEN_snoRNA	Gm22303	-	2
GEN_snoRNA	Gm24609	-	33
GEN_snoRNA	Gm23639	-	1
GEN_snoRNA	Gm24727	-	1
GEN_snoRNA	Rnu3a	-	455
GEN_snoRNA	Snord32a	-	69365
GEN_snoRNA	Gm23991	-	10364
GEN_snoRNA	Gm22422	-	3
GEN_snoRNA	Gm22786	-	8
GEN_snoRNA	Snord104	-	12439
GEN_snoRNA	Gm22417	-	33
GEN_snoRNA	Snord100	-	2865
GEN_snoRNA	Gm24837	-	2046
GEN_snoRNA	Snord45c	-	4703
GEN_snoRNA	Snord45b	-	487
GEN_snoRNA	Rnu3b1	-	2711
GEN_snoRNA	Rnu3b3	-	2711
GEN_snoRNA	Rnu3b2	-	2711
