"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-miR-223-5p",3.79318603425894,4.63490953892735,4.5976106994867,3.66536392370998,4.2080904334928,4.38836588451834
"mmu-miR-223-3p",6.1974089711237,6.18800888663792,5.83906130079588,6.560940791496,6.64460839122804,7.08484156364737
"mmu-miR-183-5p",10.6828721065628,10.6353258257606,9.44903470942444,9.88759582695945,9.804598984549,9.74084136831138
"mmu-miR-183-3p",0.533691136440835,-0.469924711026784,-0.835264661023555,1.0587774979006,0.441274610415605,1.0782744622832
"mmu-miR-365-2-5p",0.231132305060262,-0.469924711026784,0.197695614471213,2.13600843151446,2.72248066499542,2.49629132627785
"mmu-miR-365-3p",7.26588004510565,6.62347024544374,6.49629228418148,5.21281270062636,5.08447823127365,6.50545963318378
"mmu-miR-1298-5p",7.04532026451332,6.52881889628201,6.77904322190378,5.83540397213134,5.52862391009143,5.75213034748858
"mmu-miR-1298-3p",2.1571163835901,2.07752411518389,2.59297247212242,1.44415555195914,0.938833921504165,1.11793179122374
"mmu-miR-301a-5p",-0.903143906223654,-0.469924711026784,-0.835264661023555,-0.308597128494569,-0.602011047243717,-0.291813887395169
"mmu-miR-301a-3p",8.95437428339332,8.81155955158424,7.96560820564777,7.42422053063415,7.40301229085367,7.43906554023151
"mmu-miR-532-5p",7.04032601394503,7.49177691128816,7.66714111128617,6.33735521024049,6.26652781635148,6.49420230914179
"mmu-miR-532-3p",2.32422577020227,2.19821728671883,1.08690130938307,2.63907408903593,2.17093823474819,2.49629132627785
"mmu-miR-574-5p",3.77405913882941,3.7272773851754,4.10221439957308,4.10037496384113,4.2351154931316,4.22998926209957
"mmu-miR-574-3p",5.56858524081733,5.38180341889063,4.55025353068571,5.2555961685946,5.79513989938776,5.79251496892504
"mmu-miR-222-5p",0.78366670400675,0.794784831343292,1.08690130938307,1.16519350411586,0.885247399902221,1.19411870295018
"mmu-miR-222-3p",8.65770245549089,8.08927001316593,9.07795177008761,8.38617571448894,8.63847824027725,8.16070916210659
"mmu-miR-93-5p",9.71933103839467,9.3579880995984,9.19034036911742,9.39352724054155,9.30402488128629,9.45492175979277
"mmu-miR-93-3p",1.44662648716904,0.869392005192429,0.793479633254913,1.11296646023234,1.53382946442091,1.30134842392261
"mmu-miR-511-5p",-0.0127894428447163,-0.666741012051535,-0.835264661023555,-0.458598506111669,0.441274610415605,-0.00953089053434058
"mmu-miR-511-3p",2.0656937142402,2.1391324537266,1.21389760380763,0.531365025120521,1.42537524973965,0.765178155766214
"mmu-miR-203-5p",-1.50578471343178,-0.89471389093239,-0.403652898410835,0.17166963992771,-0.763812127399754,-0.00953089053434058
"mmu-miR-203-3p",8.98536809082452,8.4903586699479,8.61496772998508,8.00915478130753,7.92890427043546,8.11274944056749
"mmu-miR-425-5p",8.68227685716043,8.23570974301999,7.72826025153589,8.92335282363717,8.87226926714178,8.91889264155575
"mmu-miR-425-3p",5.02176844850902,4.91579576213146,5.26603808656745,4.90256677620541,5.02067556469497,4.96807404850764
