"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-miR-1839-3p",4.04443171641333,3.74247623674142,3.84546537428267,3.12077636582587,3.16609487934389,3.3762403831242
"mmu-miR-143-3p",14.9777460201897,16.4815743694488,16.9323943491855,16.6242041785622,16.464816394536,16.7379933132151
"mmu-miR-200b-3p",10.1012380820369,9.9877466024995,9.85590579751942,9.11751412546703,9.21432443781348,9.08717545265196
"mmu-let-7f-2",6.88511780182861,6.26120678449195,7.76105997094931,6.78685535027215,7.43230464484972,6.89837572017104
"mmu-miR-7068-3p",3.98725552018445,3.87191041571304,3.65240590069512,3.29701453820972,3.43025662699677,3.45165359240682
"mmu-let-7i-5p",12.3527715960875,12.0758501149911,12.8407644478618,12.4141170409202,12.8822785195991,12.3329321955136
"mmu-let-7f-1",1.211026368748,1.11186952756786,2.03989343883196,0.578506541293638,1.145650621523,1.08863512758754
"mmu-miR-381-3p",2.31027022149016,4.20238877049761,3.86342308866215,3.04871050453703,2.84247411827915,3.22812941746385
"mmu-miR-3102-5p.2-5p",-1.35262950685014,-2.08987170911711,-0.532649476223527,-0.798402133129271,-0.452271820282101,-0.217038367062522
"mmu-miR-486b-5p",15.7013080847872,14.9810632599019,15.66265406724,15.0503692588568,14.9961258271325,14.8039508227011
"mmu-miR-429-3p",9.19889550139622,8.72089017704247,8.59376117323808,8.25715534449432,8.16876515499455,8.27783562163384
"mmu-miR-666-5p",-0.489743158715713,-0.811169633375081,-0.96793194371937,-0.107516520125318,-0.732023181807667,0.39641479586282
"mmu-miR-1839-5p",6.63936861759927,6.25647303515042,7.26087252825952,6.99291980724642,7.21558164616089,6.94003864165378
"mmu-miR-143-5p",4.36931950403185,4.74335779203615,5.40809623848213,4.84954355371539,4.83910379622293,5.00972050593224
"mmu-miR-6921-3p",-2.11222141605042,-1.3132597946998,-1.59425712336473,-1.2052102804446,-1.29049395007833,-0.720112223480796
"mmu-mir-219c",-2.11222141605042,-1.64992787835748,-1.59425712336473,-0.798402133129271,-1.53786371612365,-1.98587969478386
"mmu-miR-221-3p",9.2702880020574,9.01074536563279,9.25173258885165,8.51539964375535,8.81594874741954,8.48538542940365
"mmu-miR-200b-5p",2.35615699153934,2.48418720234037,2.10171636738563,2.71794850235059,3.28527348967361,2.74109134440838
"mmu-mir-3060",0.348409970558548,0.730077565705489,0.497195068285655,1.31165383688778,1.05909694146912,0.60298560206687
"mmu-mir-3066",-1.08399353708071,-1.3132597946998,-0.96793194371937,-2.17275440542894,-0.895279505202451,-1.98587969478386
"mmu-mir-3068",2.73178585628902,1.97089048657709,2.10171636738563,1.73549466408976,1.98247001924479,2.29654616875671
"mmu-let-7i-3p",1.99929188361084,3.84693593661426,3.58906360501672,1.50358185743605,2.24021740957086,2.17234509500109
"mmu-miR-3058-3p",-1.35262950685014,-2.08987170911711,-1.59425712336473,-0.987514596454715,-1.29049395007833,-1.13579998316825
"mmu-miR-30c-2-3p",5.08626246743091,5.63858281492092,6.22978288114422,5.61778346263318,6.18483511540204,5.55171744309003
"mmu-miR-425-3p",4.67562685861287,4.6259261542094,5.0408686338992,4.62841114606583,4.76925762076123,4.61568924650532
"mmu-mir-3079",-1.08399353708071,-1.64992787835748,-1.59425712336473,-0.798402133129271,-2.21381814545276,-1.72206388463583
"mmu-miR-15a-5p",6.99615737763857,7.17369128401924,6.50325512136007,7.29760068949704,7.29525012936366,7.33077035519539
"mmu-miR-6913-3p",-1.08399353708071,-1.3132597946998,-1.59425712336473,-0.798402133129271,-1.29049395007833,-1.98587969478386
"mmu-miR-5129-3p",0.74319127496439,0.310288592791079,-0.96793194371937,-0.345738711756523,0.0744656615732879,-0.217038367062522
"mmu-mir-3083",-1.68300093978931,-2.08987170911711,-1.59425712336473,-1.46169483636527,-1.53786371612365,-0.720112223480796
"mmu-miR-155-5p",5.68490329711744,5.80559302965878,5.7154660387237,5.71022603016175,5.31583424471674,5.4024786964029
"mmu-miR-6901-5p",-0.0700840475948752,-1.3132597946998,-0.198709376445997,-0.631230713608108,-0.452271820282101,-1.13579998316825
"mmu-miR-6540-5p",-0.0700840475948752,-0.613356488214752,-0.198709376445997,0.189165148597025,0.649200561440424,-0.217038367062522
"mmu-miR-17-5p",5.83827992195993,5.89562001071516,5.6130459773315,5.19937967030354,5.51187401920164,5.20859493661925
"mmu-miR-425-5p",8.48119769961891,8.08266529360672,7.58556214313424,8.73460006400163,8.73995359632703,8.69069437174713
"mmu-miR-466g",-0.857613272793142,-1.04048173602748,-0.532649476223527,-1.2052102804446,-0.330416232598705,0.0176332964952691
"mmu-let-7b-5p",10.8594404355106,10.6613725065953,11.2636651069355,11.4631149665774,11.7794187560976,11.5155309621993
"mmu-miR-15a-3p",2.66042666053719,2.62795040356239,2.21794057657542,3.5265883453822,3.5619910342585,3.60966665196385
"mmu-miR-103-3p",10.5382416281227,10.3886182995242,10.7672021310511,9.73959887845625,9.77799149792156,9.73759072123357
"mmu-miR-181b-1-3p",3.66146913816996,3.03414177610233,2.94730422050723,2.15709958521657,2.6186696231666,2.67396871585127
"mmu-let-7a-1-3p",6.25791474152686,6.21478322891891,5.9351444293918,3.79236203521992,4.61852108831745,3.87670279325983
"mmu-miR-671-5p",3.1254041712351,3.06334575373498,3.56731604115348,2.94665637220768,3.08079582076937,2.76278905858218
"mmu-miR-484",8.53611413146911,8.14332641716926,7.70738751284778,8.55197328477688,8.61563441173936,8.49412723426359
"mmu-miR-295-3p",-2.11222141605042,-1.04048173602748,-0.96793194371937,-1.77385357682912,-0.732023181807667,-1.72206388463583
"mmu-miR-467a-3p",-1.35262950685014,-1.3132597946998,-0.96793194371937,-1.2052102804446,-0.452271820282101,-0.30458722116319
"mmu-miR-5114",1.39812974673174,1.58438552536052,0.670398338944885,1.82450547284848,1.95875905181708,1.60337530162356
"mmu-miR-5113",-1.68300093978931,-2.08987170911711,-0.96793194371937,-1.46169483636527,-1.53786371612365,-1.72206388463583
"mmu-miR-1249-3p",5.05181959463067,4.89319179627796,4.75370883342416,5.57352810895101,5.37525546322261,5.36395709365699
"mmu-miR-192-5p",10.8857724603517,10.7589431167746,11.0967457850362,9.91325245134574,9.79838202927168,9.84033594513578
"mmu-miR-29a-3p",10.7682460849868,10.5588056257607,9.75008638233263,10.8726214142744,10.8994213880597,10.9041549742225
"mmu-let-7b-3p",6.29667171155462,6.06039295944988,6.00960352986659,5.78050971107462,5.73765316802473,5.30232381487115
"mmu-miR-101b-3p",5.93783096045316,6.5266534600654,6.77398132429886,5.5410647871611,5.41935465363672,5.43831398215142
"mmu-miR-5100",1.211026368748,0.493098775487405,0.670398338944885,1.60756819685937,2.07359906265997,1.88637865240551
"mmu-miR-879-3p",1.35357927069006,0.655327791167135,-0.198709376445997,1.50358185743605,0.91867541783923,0.696143724660022
"mmu-miR-671-3p",4.93194539226379,4.16246009264785,4.70474594212969,5.53448353498507,5.64968367931647,5.42306486494834
"mmu-miR-5101",-1.08399353708071,-1.3132597946998,0.0722778272420584,-0.481434275995107,-1.53786371612365,-0.217038367062522
"mmu-miR-344-3p",0.254609924586039,2.00138958039645,1.97530217790624,0.938956591429735,0.91867541783923,0.339795286931335
"mmu-miR-467a-5p",0.154284541316234,0.493098775487405,0.825018694817372,1.39151415043366,1.30458277860852,1.31110707571888
