DB	Name	ID	Count
GEN_snRNA	Gm22249	-	9
GEN_snRNA	Gm24305	-	264
GEN_snRNA	Gm22805	-	1
GEN_snRNA	Gm25516	-	1
GEN_snRNA	Gm23737	-	1
GEN_snRNA	Gm26325	-	1
GEN_snRNA	Gm22363	-	1
GEN_snRNA	Gm26204	-	1
GEN_snRNA	Gm22122	-	17
GEN_snRNA	Gm23298	-	1
GEN_snRNA	Gm24265	-	27
GEN_snRNA	Gm23330	-	21
GEN_snRNA	Gm25514	-	17
GEN_snRNA	Gm23732	-	1
GEN_snRNA	Gm23214	-	9
GEN_snRNA	Gm22126	-	6
GEN_snRNA	Gm25630	-	1
GEN_snRNA	Gm26444	-	277
GEN_snRNA	Gm26324	-	1
GEN_snRNA	Gm23971	-	1597
GEN_snRNA	Gm22911	-	1
GEN_snRNA	Gm22997	-	1
GEN_snRNA	Gm22513	-	254
GEN_snRNA	Gm22634	-	277
GEN_snRNA	Gm23205	-	1
GEN_snRNA	Gm23849	-	1597
GEN_snRNA	Gm25581	-	2
GEN_snRNA	Gm23680	-	4
GEN_snRNA	Gm24890	-	11
GEN_snRNA	Gm26435	-	1
GEN_snRNA	Gm22352	-	1
GEN_snRNA	Gm23287	-	57
GEN_snRNA	Gm24497	-	773
GEN_snRNA	Gm25106	-	136
GEN_snRNA	Gm26316	-	888
GEN_snRNA	Gm22472	-	12
GEN_snRNA	Gm23445	-	1
GEN_snRNA	Gm25189	-	43
GEN_snRNA	Gm25101	-	3
GEN_snRNA	Gm23686	-	25
GEN_snRNA	Gm23444	-	1386
GEN_snRNA	Gm24136	-	15
GEN_snRNA	Gm25587	-	16
GEN_snRNA	Gm23879	-	1
GEN_snRNA	Gm24846	-	1
GEN_snRNA	Gm25818	-	3
GEN_snRNA	Gm25939	-	1185
GEN_snRNA	Gm24449	-	1
GEN_snRNA	Gm24207	-	2
GEN_snRNA	Gm22821	-	1
GEN_snRNA	Gm23238	-	172
GEN_snRNA	Gm26505	-	17
GEN_snRNA	Gm25813	-	1062
GEN_snRNA	Gm25538	-	1
GEN_snRNA	Gm22946	-	5
GEN_snRNA	Rnu2-10	-	1597
GEN_snRNA	Gm26064	-	1
GEN_snRNA	Gm25890	-	150
GEN_snRNA	Gm25099	-	813
GEN_snRNA	Gm23470	-	1
GEN_snRNA	Gm23232	-	1
GEN_snRNA	Gm25259	-	19
GEN_snRNA	Gm24046	-	9
GEN_snRNA	Gm22265	-	11
GEN_snRNA	Gm25930	-	2
GEN_snRNA	Gm25414	-	2
GEN_snRNA	Gm25899	-	1
GEN_snRNA	Gm23472	-	1387
GEN_snRNA	Gm26108	-	2
GEN_snRNA	Gm23511	-	8
GEN_snRNA	Gm22423	-	4
GEN_snRNA	Gm24204	-	2
GEN_snRNA	Gm24445	-	1
GEN_snRNA	Gm24840	-	47
GEN_snRNA	Gm22663	-	1
GEN_snRNA	Gm23744	-	220
GEN_snRNA	Gm23502	-	6
GEN_snRNA	Gm25889	-	1
GEN_snRNA	Gm25801	-	1
GEN_snRNA	Gm25360	-	811
GEN_snRNA	Gm26054	-	1
GEN_snRNA	Gm25484	-	1
GEN_snRNA	Gm25081	-	2
GEN_snRNA	Gm24311	-	1
GEN_snRNA	Gm23100	-	3
GEN_snRNA	Gm25887	-	9
GEN_snRNA	Gm25007	-	49
GEN_snRNA	Gm23345	-	46
GEN_snRNA	Gm24830	-	44
GEN_snRNA	Gm24950	-	1597
GEN_snRNA	Gm23102	-	2
GEN_snRNA	Gm22969	-	1
GEN_snRNA	Gm22208	-	1
GEN_snRNA	Gm26361	-	4
GEN_snRNA	Gm24060	-	1
GEN_snRNA	Gm24582	-	1
GEN_snRNA	Gm22286	-	1
GEN_snRNA	Gm25313	-	180
GEN_snRNA	Rnu7	-	210
GEN_snRNA	Gm22165	-	1
GEN_snRNA	Gm26127	-	1
GEN_snRNA	Gm25039	-	1
GEN_snRNA	Gm26128	-	1
GEN_snRNA	Rnu1a1	-	278
GEN_snRNA	Gm24584	-	1
GEN_snRNA	Gm22042	-	142
GEN_snRNA	Gm25679	-	277
GEN_snRNA	Rnu5g	-	193
GEN_snRNA	Gm26244	-	181
