DB	Name	ID	Count
GEN_snoRNA	Snora75	-	19
GEN_snoRNA	Gm22806	-	1
GEN_snoRNA	Gm22807	-	1
GEN_snoRNA	Snora78	-	15
GEN_snoRNA	Gm25074	-	26
GEN_snoRNA	Gm25076	-	1
GEN_snoRNA	Gm26287	-	301
GEN_snoRNA	Snora81	-	20
GEN_snoRNA	Gm26288	-	1
GEN_snoRNA	Snora65	-	92
GEN_snoRNA	Snora64	-	129
GEN_snoRNA	Snord50b	-	948445
GEN_snoRNA	Snord50a	-	927687
GEN_snoRNA	Snora69	-	18
GEN_snoRNA	Snora68	-	396
GEN_snoRNA	Snora36b	-	651
GEN_snoRNA	Gm26032	-	26
GEN_snoRNA	Gm26397	-	58
GEN_snoRNA	Gm24091	-	566
GEN_snoRNA	Gm26270	-	26
GEN_snoRNA	Snora70	-	10
GEN_snoRNA	Gm24095	-	10
GEN_snoRNA	Gm25183	-	1
GEN_snoRNA	Gm25188	-	4
GEN_snoRNA	Snord83b	-	98351
GEN_snoRNA	Snord96a	-	25999
GEN_snoRNA	Gm25094	-	1
GEN_snoRNA	Gm26184	-	3
GEN_snoRNA	DQ267102	-	14
GEN_snoRNA	Gm22812	-	26
GEN_snoRNA	Snora7a	-	106
GEN_snoRNA	DQ267100	-	57
GEN_snoRNA	Gm25091	-	107673
GEN_snoRNA	Gm26175	-	54
GEN_snoRNA	Snord73a	-	5246
GEN_snoRNA	Gm26293	-	7182
GEN_snoRNA	Snora33	-	7
GEN_snoRNA	Snord95	-	57359
GEN_snoRNA	Snora31	-	105
GEN_snoRNA	Snora30	-	80
GEN_snoRNA	Snord93	-	2019
GEN_snoRNA	Snord99	-	74993
GEN_snoRNA	Snora35	-	2
GEN_snoRNA	Snord98	-	1168
GEN_snoRNA	Snora34	-	39
GEN_snoRNA	Gm25394	-	2
GEN_snoRNA	Gm23090	-	35
GEN_snoRNA	Gm24183	-	1
GEN_snoRNA	Snora2b	-	3
GEN_snoRNA	Gm24067	-	1934
GEN_snoRNA	Gm26365	-	3
GEN_snoRNA	Gm25155	-	26
GEN_snoRNA	Gm25276	-	1
GEN_snoRNA	Gm26246	-	26
GEN_snoRNA	Gm26247	-	5798
GEN_snoRNA	Snora28	-	2
GEN_snoRNA	Snord85	-	89530
GEN_snoRNA	Snora21	-	17
