DB	Name	ID	Count
GEN_snRNA	Gm22249	-	5
GEN_snRNA	Gm23458	-	1
GEN_snRNA	Gm24305	-	460
GEN_snRNA	Gm25518	-	1
GEN_snRNA	Gm25080	-	1
GEN_snRNA	Gm23331	-	1
GEN_snRNA	Gm22122	-	35
GEN_snRNA	Gm23330	-	10
GEN_snRNA	Gm25514	-	8
GEN_snRNA	Gm22126	-	2
GEN_snRNA	Gm24424	-	1
GEN_snRNA	Gm24423	-	1
GEN_snRNA	Gm22003	-	1
GEN_snRNA	Gm25628	-	1
GEN_snRNA	Gm23680	-	17
GEN_snRNA	Gm24890	-	9
GEN_snRNA	Gm22472	-	8
GEN_snRNA	Gm24776	-	1
GEN_snRNA	Gm25189	-	78
GEN_snRNA	Gm23686	-	53
GEN_snRNA	Gm23444	-	3484
GEN_snRNA	Gm24207	-	1
GEN_snRNA	Gm23238	-	165
GEN_snRNA	Gm26505	-	10
GEN_snRNA	Gm22946	-	6
GEN_snRNA	Gm26065	-	1
GEN_snRNA	Gm25890	-	381
GEN_snRNA	Gm25099	-	386
GEN_snRNA	Gm23470	-	1
GEN_snRNA	Gm26063	-	1
GEN_snRNA	Gm24200	-	6
GEN_snRNA	Gm23232	-	1
GEN_snRNA	Gm22265	-	7
GEN_snRNA	Gm25414	-	2
GEN_snRNA	Gm25899	-	1
GEN_snRNA	Gm23472	-	3484
GEN_snRNA	Gm24204	-	4
GEN_snRNA	Gm23901	-	1
GEN_snRNA	Gm24317	-	1
GEN_snRNA	Gm24316	-	1
GEN_snRNA	Gm22818	-	1
GEN_snRNA	Gm26054	-	1
GEN_snRNA	Gm25401	-	1
GEN_snRNA	Gm25524	-	1
GEN_snRNA	Gm25887	-	11
GEN_snRNA	Gm25525	-	1
GEN_snRNA	Gm25404	-	1
GEN_snRNA	Gm26178	-	1
GEN_snRNA	Gm23345	-	64
GEN_snRNA	Gm23102	-	2
GEN_snRNA	Gm25716	-	1
GEN_snRNA	Gm26240	-	1
GEN_snRNA	Gm26361	-	3
GEN_snRNA	Gm25831	-	1
GEN_snRNA	Rnu5g	-	234
GEN_snRNA	Gm26244	-	194
GEN_snRNA	Gm24621	-	4
GEN_snRNA	Gm25279	-	1
GEN_snRNA	Gm23648	-	1
GEN_snRNA	Gm23405	-	1
GEN_snRNA	Gm22317	-	491
GEN_snRNA	Gm25704	-	52
GEN_snRNA	Gm26473	-	1
GEN_snRNA	Gm25021	-	1
GEN_snRNA	Gm26110	-	54
GEN_snRNA	Gm26232	-	62
GEN_snRNA	Gm22550	-	1
GEN_snRNA	Gm23523	-	1
GEN_snRNA	Gm23765	-	3
GEN_snRNA	Gm23763	-	7
GEN_snRNA	Gm23520	-	1
GEN_snRNA	Gm24407	-	86
GEN_snRNA	Gm25739	-	1
GEN_snRNA	Gm23316	-	1
GEN_snRNA	Gm24405	-	27
GEN_snRNA	Gm24525	-	10
GEN_snRNA	Gm25052	-	5
GEN_snRNA	Gm26020	-	1
GEN_snRNA	Gm26264	-	3
GEN_snRNA	Gm25176	-	1
GEN_snRNA	Gm22583	-	1
GEN_snRNA	Gm22220	-	92
GEN_snRNA	Gm23672	-	1
GEN_snRNA	Gm23793	-	11
GEN_snRNA	Gm24402	-	19
GEN_snRNA	Gm25179	-	30
GEN_snRNA	Gm24763	-	15
GEN_snRNA	Gm24878	-	1
GEN_snRNA	Gm25280	-	1
GEN_snRNA	Gm25282	-	1
GEN_snRNA	Gm22451	-	110
GEN_snRNA	Gm23661	-	11
GEN_snRNA	Gm24871	-	74
GEN_snRNA	Gm24996	-	5
GEN_snRNA	Gm22456	-	4
GEN_snRNA	Gm23733	-	1
GEN_snRNA	Gm24947	-	1
GEN_snRNA	Gm24265	-	87
