DB	Name	ID	Count
GEN_snoRNA	Snora75	-	19
GEN_snoRNA	Gm22806	-	4
GEN_snoRNA	Gm22807	-	6
GEN_snoRNA	Snora78	-	17
GEN_snoRNA	Gm25076	-	1
GEN_snoRNA	Gm26165	-	3
GEN_snoRNA	Gm26287	-	4
GEN_snoRNA	Snora81	-	68
GEN_snoRNA	Snora65	-	492
GEN_snoRNA	Snora64	-	20
GEN_snoRNA	Snord50b	-	11415
GEN_snoRNA	Snord50a	-	10630
GEN_snoRNA	Snora69	-	48
GEN_snoRNA	Snora68	-	541
GEN_snoRNA	Snora36b	-	573
GEN_snoRNA	Gm26397	-	81
GEN_snoRNA	Gm24091	-	251
GEN_snoRNA	Gm26270	-	8
GEN_snoRNA	Snora70	-	18
GEN_snoRNA	Gm24095	-	40
GEN_snoRNA	Snora5c	-	2
GEN_snoRNA	Gm25188	-	8
GEN_snoRNA	Snord83b	-	2259
GEN_snoRNA	Gm26188	-	8
GEN_snoRNA	Snord96a	-	1217
GEN_snoRNA	Gm22812	-	8
GEN_snoRNA	Snora7a	-	143
GEN_snoRNA	DQ267100	-	2
GEN_snoRNA	Gm23908	-	1
GEN_snoRNA	Gm25091	-	2772
GEN_snoRNA	Gm25085	-	1
GEN_snoRNA	Gm26175	-	64
GEN_snoRNA	Snord73a	-	246
GEN_snoRNA	Gm26293	-	61
GEN_snoRNA	Snora33	-	1
GEN_snoRNA	Snord95	-	13236
GEN_snoRNA	Snora31	-	127
GEN_snoRNA	Snora30	-	63
GEN_snoRNA	Snord93	-	1817
GEN_snoRNA	Snord99	-	632
GEN_snoRNA	Snora35	-	1
GEN_snoRNA	Snord98	-	2131
GEN_snoRNA	Snora34	-	36
GEN_snoRNA	Gm25274	-	1
GEN_snoRNA	Gm23090	-	10
GEN_snoRNA	Snora2b	-	10
GEN_snoRNA	Gm24067	-	877
GEN_snoRNA	Gm25155	-	8
GEN_snoRNA	Gm25276	-	1
GEN_snoRNA	Gm26246	-	8
GEN_snoRNA	Gm26247	-	49
GEN_snoRNA	Snora28	-	2
GEN_snoRNA	Snord85	-	43190
GEN_snoRNA	Snora21	-	59
GEN_snoRNA	Snora20	-	6
GEN_snoRNA	Snord82	-	433
GEN_snoRNA	Snora26	-	14
GEN_snoRNA	Snord89	-	38
GEN_snoRNA	Snora24	-	72
GEN_snoRNA	Snord87	-	3442
GEN_snoRNA	Snora23	-	1
GEN_snoRNA	Snord92	-	124
GEN_snoRNA	Snord90	-	894
GEN_snoRNA	Gm24299	-	777
GEN_snoRNA	Gm23089	-	8
GEN_snoRNA	Gm24177	-	93
GEN_snoRNA	Gm24297	-	1
GEN_snoRNA	Snora52	-	83
GEN_snoRNA	Snord91a	-	2302
GEN_snoRNA	Snora57	-	15
GEN_snoRNA	Gm25053	-	359
GEN_snoRNA	Snord116l8	-	8
GEN_snoRNA	Gm25296	-	17814
GEN_snoRNA	Snord116l9	-	8
GEN_snoRNA	Snora62	-	13
GEN_snoRNA	Snord116l6	-	8
GEN_snoRNA	Snord116l7	-	8
GEN_snoRNA	Snora61	-	32
GEN_snoRNA	Gm25291	-	4
GEN_snoRNA	Snord116l4	-	8
GEN_snoRNA	Snord116l5	-	8
GEN_snoRNA	Snord116l2	-	8
GEN_snoRNA	Snord116l3	-	8
GEN_snoRNA	Snord116l1	-	8
GEN_snoRNA	Gm26387	-	7
GEN_snoRNA	Gm26389	-	2
GEN_snoRNA	Snora44	-	547
GEN_snoRNA	Snora41	-	148
GEN_snoRNA	Snora47	-	8
GEN_snoRNA	Gm26493	-	10
GEN_snoRNA	Gm26130	-	7
GEN_snoRNA	Gm26132	-	4
GEN_snoRNA	Gm26135	-	11413
GEN_snoRNA	Gm22888	-	164
GEN_snoRNA	Gm23736	-	1
GEN_snoRNA	Gm24945	-	40
GEN_snoRNA	Gm24944	-	1
GEN_snoRNA	Gm23734	-	6
GEN_snoRNA	Gm23855	-	11
GEN_snoRNA	Gm24829	-	3
GEN_snoRNA	Gm24949	-	207
GEN_snoRNA	Snord111	-	625
GEN_snoRNA	Gm24826	-	387
GEN_snoRNA	Snord110	-	24606
GEN_snoRNA	AF357341	-	12
GEN_snoRNA	Snord58b	-	114
GEN_snoRNA	Gm23974	-	2
GEN_snoRNA	Gm22884	-	22
GEN_snoRNA	Snord118	-	3407
GEN_snoRNA	Snord123	-	2730
GEN_snoRNA	Gm23723	-	17
GEN_snoRNA	Gm25907	-	1
GEN_snoRNA	Gm23608	-	2
GEN_snoRNA	Gm22519	-	54
GEN_snoRNA	Gm23969	-	14818
GEN_snoRNA	Gm22879	-	194
GEN_snoRNA	Snord35a	-	358
GEN_snoRNA	Snord35b	-	27
GEN_snoRNA	Snord59a	-	901
GEN_snoRNA	Gm25816	-	8
GEN_snoRNA	Gm22303	-	10
GEN_snoRNA	Gm24609	-	8
GEN_snoRNA	Gm24607	-	1
GEN_snoRNA	Gm23639	-	10
GEN_snoRNA	Rnu3a	-	486
GEN_snoRNA	Snord32a	-	6088
GEN_snoRNA	Gm23991	-	1985
GEN_snoRNA	Gm22422	-	7
GEN_snoRNA	Gm22786	-	11
GEN_snoRNA	Snord104	-	11611
GEN_snoRNA	Gm23987	-	6
GEN_snoRNA	Gm22417	-	8
GEN_snoRNA	Snord100	-	4612
GEN_snoRNA	Gm24837	-	131
GEN_snoRNA	Snord45c	-	1338
GEN_snoRNA	Snord45b	-	898
GEN_snoRNA	Rnu3b1	-	1747
GEN_snoRNA	Rnu3b3	-	1747
GEN_snoRNA	Rnu3b2	-	1747
GEN_snoRNA	Gm24711	-	8
GEN_snoRNA	Rnu3b4	-	1747
GEN_snoRNA	Snord107	-	16
GEN_snoRNA	Gm22843	-	2
GEN_snoRNA	Snord2	-	82772
GEN_snoRNA	Gm23939	-	4
GEN_snoRNA	Snord42a	-	520
GEN_snoRNA	Snord42b	-	7526
GEN_snoRNA	Snord7	-	5
GEN_snoRNA	Snord8	-	37
GEN_snoRNA	Gm22962	-	96
GEN_snoRNA	Gm23923	-	1
