DB	Name	ID	Count
circRNA	mmu_circ_0004112	ENSMUST00000066296	23
circRNA	mmu_circ_0005443	ENSMUST00000072013	4
circRNA	mmu_circ_0006775	ENSMUST00000050630	6
circRNA	mmu_circ_0004113	ENSMUST00000171824	37
circRNA	mmu_circ_0006774	ENSMUST00000050630	5
circRNA	mmu_circ_0004114	ENSMUST00000171824	13
circRNA	mmu_circ_0005445	ENSMUST00000072013	39
circRNA	mmu_circ_0006777	ENSMUST00000024739	1
circRNA	mmu_circ_0004115	ENSMUST00000066296	29
circRNA	mmu_circ_0005446	ENSMUST00000072013	3
circRNA	mmu_circ_0004116	ENSMUST00000066296	36
circRNA	mmu_circ_0005447	ENSMUST00000072013	5
circRNA	mmu_circ_0006779	ENSMUST00000113523	7
circRNA	mmu_circ_0004117	ENSMUST00000066296	6
circRNA	mmu_circ_0005448	ENSMUST00000072013	5
circRNA	mmu_circ_0004118	ENSMUST00000066296	8
circRNA	mmu_circ_0005449	ENSMUST00000022593	4
circRNA	mmu_circ_0004119	ENSMUST00000021332	3
circRNA	mmu_circ_0006771	ENSMUST00000024705	14
circRNA	mmu_circ_0005440	ENSMUST00000134109	11
circRNA	mmu_circ_0006770	ENSMUST00000024705	15
circRNA	mmu_circ_0004110	ENSMUST00000058135	2
circRNA	mmu_circ_0004123	ENSMUST00000058889	1
circRNA	mmu_circ_0005454	ENSMUST00000040990	31
circRNA	mmu_circ_0006786	ENSMUST00000113479	41
circRNA	mmu_circ_0004124	ENSMUST00000140391	2
circRNA	mmu_circ_0005456	ENSMUST00000040990	10
circRNA	mmu_circ_0006788	ENSMUST00000066026	3
circRNA	mmu_circ_0005457	ENSMUST00000040990	9
circRNA	mmu_circ_0005458	ENSMUST00000040990	25
circRNA	mmu_circ_0005459	ENSMUST00000040990	23
circRNA	mmu_circ_0004129	ENSMUST00000037181	2
circRNA	mmu_circ_0016108	ENSMUST00000128115	6
circRNA	mmu_circ_0016105	ENSMUST00000149154	4
circRNA	mmu_circ_0016103	ENSMUST00000000804	28
circRNA	mmu_circ_0016102	ENSMUST00000089302	8
circRNA	mmu_circ_0016101	ENSMUST00000089302	6
circRNA	mmu_circ_0016100	ENSMUST00000089302	1
circRNA	mmu_circ_0006780	ENSMUST00000164714	26
circRNA	mmu_circ_0006782	ENSMUST00000024749	12
circRNA	mmu_circ_0004120	ENSMUST00000058889	19
circRNA	mmu_circ_0005451	ENSMUST00000074729	112
circRNA	mmu_circ_0006781	ENSMUST00000024749	3
circRNA	mmu_circ_0004121	ENSMUST00000058889	5
circRNA	mmu_circ_0005452	ENSMUST00000074729	2
circRNA	mmu_circ_0004122	ENSMUST00000058889	15
circRNA	mmu_circ_0006783	ENSMUST00000087031	12
circRNA	mmu_circ_0005465	ENSMUST00000022601	10
circRNA	mmu_circ_0006797	ENSMUST00000040624	19
circRNA	mmu_circ_0004135	ENSMUST00000063445	6
circRNA	mmu_circ_0005466	ENSMUST00000040131	9
circRNA	mmu_circ_0006796	ENSMUST00000040624	19
circRNA	mmu_circ_0004136	ENSMUST00000021362	5
circRNA	mmu_circ_0005467	ENSMUST00000040131	8
circRNA	mmu_circ_0005468	ENSMUST00000054908	9
circRNA	mmu_circ_0006798	ENSMUST00000040624	134
circRNA	mmu_circ_0004138	ENSMUST00000021368	1
circRNA	mmu_circ_0004139	ENSMUST00000021368	2
circRNA	mmu_circ_0016113	ENSMUST00000124226	1
circRNA	mmu_circ_0016112	ENSMUST00000116623	51
circRNA	mmu_circ_0005460	ENSMUST00000163486	77
circRNA	mmu_circ_0005461	ENSMUST00000022597	52
circRNA	mmu_circ_0006793	ENSMUST00000071841	141
circRNA	mmu_circ_0004131	ENSMUST00000037181	2
circRNA	mmu_circ_0005462	ENSMUST00000022597	4
circRNA	mmu_circ_0006792	ENSMUST00000071841	1
circRNA	mmu_circ_0005463	ENSMUST00000022597	2
circRNA	mmu_circ_0006795	ENSMUST00000040624	32
circRNA	mmu_circ_0005464	ENSMUST00000022601	2
circRNA	mmu_circ_0005476	ENSMUST00000081331	3
circRNA	mmu_circ_0004146	ENSMUST00000110570	59
circRNA	mmu_circ_0005477	ENSMUST00000081331	5
