DB	Name	ID	Count
miRBase	mmu-miR-7019-3p	-	18
miRBase	mmu-mir-125a	-	62
miRBase	mmu-miR-339-5p	-	1007
miRBase	mmu-miR-152-5p	-	724
miRBase	mmu-mir-22	-	31
miRBase	mmu-mir-6963	-	3
miRBase	mmu-mir-6960	-	4
miRBase	mmu-let-7f-5p	-	320800
miRBase	mmu-miR-10b-5p	-	104510
miRBase	mmu-miR-344f-3p	-	1
miRBase	mmu-mir-25	-	1
miRBase	mmu-miR-6929-3p	-	1
miRBase	mmu-miR-410-3p	-	107
miRBase	mmu-mir-126a	-	4359
miRBase	mmu-miR-26b-5p	-	135381
miRBase	mmu-miR-409-5p	-	17
miRBase	mmu-mir-344i	-	2
miRBase	mmu-miR-7064-5p	-	1
miRBase	mmu-mir-32	-	16
miRBase	mmu-mir-33	-	2
miRBase	mmu-miR-384-3p	-	1
miRBase	mmu-mir-31	-	12
miRBase	mmu-miR-3066-5p	-	7
miRBase	mmu-mir-6978	-	1
miRBase	mmu-mir-6976	-	1
miRBase	mmu-miR-339-3p	-	383
miRBase	mmu-mir-125b-1	-	82
miRBase	mmu-miR-7044-3p	-	33
miRBase	mmu-mir-6985	-	5
miRBase	mmu-miR-6933-3p	-	1
miRBase	mmu-mir-30c-1	-	699
miRBase	mmu-mir-1291	-	2
miRBase	mmu-mir-125b-2	-	997
miRBase	mmu-mir-1298	-	1
miRBase	mmu-miR-129-1-3p	-	1
miRBase	mmu-mir-30c-2	-	699
miRBase	mmu-miR-324-5p	-	454
miRBase	mmu-miR-221-5p	-	2759
miRBase	mmu-miR-5709-5p	-	15
miRBase	mmu-mir-6986	-	1
miRBase	mmu-mir-6987	-	3
miRBase	mmu-miR-187-5p	-	66
miRBase	mmu-miR-133b-3p	-	276
miRBase	mmu-mir-6996	-	2
miRBase	mmu-mir-6994	-	3
miRBase	mmu-mir-6991	-	2
miRBase	mmu-mir-6992	-	3
miRBase	mmu-miR-196a-5p	-	1
miRBase	mmu-mir-6516	-	19
miRBase	mmu-miR-6945-3p	-	5
miRBase	mmu-miR-7032-3p	-	2
miRBase	mmu-miR-1933-3p	-	7
miRBase	mmu-miR-22-3p	-	235284
miRBase	mmu-miR-6933-5p	-	3
miRBase	mmu-miR-324-3p	-	32
miRBase	mmu-miR-148b-3p	-	12945
miRBase	mmu-miR-187-3p	-	378
miRBase	mmu-miR-181a-5p	-	750140
miRBase	mmu-miR-374b-5p	-	1303
miRBase	mmu-miR-5121	-	887
miRBase	mmu-miR-5122	-	5
miRBase	mmu-miR-5120	-	1
miRBase	mmu-miR-5123	-	2
miRBase	mmu-mir-6539	-	2
miRBase	mmu-let-7c-2-3p	-	287
miRBase	mmu-miR-541-5p	-	2283
miRBase	mmu-mir-301a	-	18
miRBase	mmu-mir-301b	-	1
miRBase	mmu-miR-148b-5p	-	489
miRBase	mmu-miR-6989-3p	-	29
miRBase	mmu-mir-6541	-	3
miRBase	mmu-miR-1839-3p	-	202
miRBase	mmu-miR-7068-5p	-	8
miRBase	mmu-miR-143-3p	-	2157781
miRBase	mmu-miR-6977-5p	-	1
miRBase	mmu-miR-200b-3p	-	10734
miRBase	mmu-let-7f-2	-	2352
miRBase	mmu-miR-7068-3p	-	213
miRBase	mmu-let-7i-5p	-	101845
miRBase	mmu-let-7f-1	-	39
miRBase	mmu-miR-381-3p	-	182
miRBase	mmu-miR-541-3p	-	1
miRBase	mmu-miR-3102-5p.2-5p	-	14
miRBase	mmu-miR-486b-5p	-	564678
miRBase	mmu-miR-3058-5p	-	5
miRBase	mmu-miR-429-3p	-	6124
miRBase	mmu-miR-666-5p	-	23
miRBase	mmu-miR-1839-5p	-	2421
miRBase	mmu-miR-143-5p	-	633
miRBase	mmu-miR-6921-3p	-	9
miRBase	mmu-mir-219c	-	2
miRBase	mmu-miR-221-3p	-	7072
miRBase	mmu-miR-200b-5p	-	129
miRBase	mmu-mir-3060	-	27
miRBase	mmu-mir-3061	-	3
miRBase	mmu-miR-155-3p	-	1
miRBase	mmu-mir-3066	-	2
miRBase	mmu-mir-3068	-	94
miRBase	mmu-let-7i-3p	-	86
miRBase	mmu-mir-3064	-	3
miRBase	mmu-miR-3058-3p	-	6
miRBase	mmu-miR-486b-3p	-	9
miRBase	mmu-miR-30c-2-3p	-	923
miRBase	mmu-miR-429-5p	-	1
miRBase	mmu-miR-425-3p	-	481
miRBase	mmu-miR-6402	-	1
miRBase	mmu-mir-3079	-	3
miRBase	mmu-miR-7689-3p	-	2
miRBase	mmu-miR-15a-5p	-	3175
miRBase	mmu-miR-7012-5p	-	4
miRBase	mmu-miR-6913-3p	-	2
miRBase	mmu-miR-7012-3p	-	3
miRBase	mmu-miR-5129-3p	-	14
miRBase	mmu-mir-3082	-	15
miRBase	mmu-mir-3083	-	9
miRBase	mmu-miR-6896-5p	-	1
miRBase	mmu-miR-155-5p	-	832
miRBase	mmu-miR-3063-3p	-	1
miRBase	mmu-miR-6901-5p	-	6
miRBase	mmu-miR-6970-5p	-	5
miRBase	mmu-miR-6540-5p	-	14
miRBase	mmu-miR-17-5p	-	727
miRBase	mmu-miR-425-5p	-	8154
miRBase	mmu-mir-3092	-	1
miRBase	mmu-miR-669l-5p	-	4
miRBase	mmu-miR-466g	-	17
miRBase	mmu-miR-6540-3p	-	1
miRBase	mmu-miR-466k	-	1
miRBase	mmu-miR-6925-3p	-	2
miRBase	mmu-let-7b-5p	-	57792
miRBase	mmu-miR-669e-5p	-	1
miRBase	mmu-mir-802	-	2
miRBase	mmu-miR-15a-3p	-	238
miRBase	mmu-miR-103-3p	-	16850
miRBase	mmu-miR-181b-1-3p	-	123
miRBase	mmu-let-7a-1-3p	-	287
miRBase	mmu-miR-671-5p	-	131
miRBase	mmu-miR-484	-	7115
miRBase	mmu-miR-470-5p	-	2
miRBase	mmu-miR-295-3p	-	3
miRBase	mmu-miR-467a-3p	-	13
miRBase	mmu-miR-138-1-3p	-	2
miRBase	mmu-miR-5114	-	57
miRBase	mmu-miR-5113	-	3
miRBase	mmu-miR-1249-3p	-	810
miRBase	mmu-miR-7653-3p	-	4
miRBase	mmu-miR-192-5p	-	18094
miRBase	mmu-miR-669e-3p	-	1
miRBase	mmu-miR-29a-3p	-	37828
miRBase	mmu-let-7b-3p	-	776
miRBase	mmu-miR-5119	-	1
miRBase	mmu-miR-3095-5p	-	1
miRBase	mmu-miR-5116	-	3
miRBase	mmu-miR-101b-3p	-	853
miRBase	mmu-miR-5100	-	70
miRBase	mmu-miR-879-3p	-	29
miRBase	mmu-miR-5103	-	2
miRBase	mmu-miR-6957-5p	-	1
miRBase	mmu-miR-5104	-	2
miRBase	mmu-miR-671-3p	-	844
miRBase	mmu-miR-5101	-	14
miRBase	mmu-miR-7081-3p	-	1
miRBase	mmu-mir-7003	-	2
miRBase	mmu-miR-344-3p	-	22
miRBase	mmu-mir-7000	-	2
miRBase	mmu-miR-467a-5p	-	46
miRBase	mmu-mir-7010	-	3
miRBase	mmu-miR-5621-3p	-	1
miRBase	mmu-miR-494-3p	-	2
miRBase	mmu-miR-192-3p	-	9
miRBase	mmu-miR-3083-5p	-	1
miRBase	mmu-mir-7013	-	1
miRBase	mmu-mir-7011	-	1
miRBase	mmu-miR-29a-5p	-	76
miRBase	mmu-mir-7019	-	1
miRBase	mmu-miR-3095-3p	-	2
miRBase	mmu-miR-879-5p	-	842
miRBase	mmu-miR-1982-3p	-	29
miRBase	mmu-mir-7020	-	1
miRBase	mmu-miR-96-3p	-	2
miRBase	mmu-miR-6957-3p	-	1
miRBase	mmu-miR-300-3p	-	183
miRBase	mmu-miR-6901-3p	-	1
miRBase	mmu-miR-7048-3p	-	2
miRBase	mmu-miR-103-2-5p	-	6
miRBase	mmu-miR-7235-3p	-	16
miRBase	mmu-miR-17-3p	-	201
miRBase	mmu-miR-9768-5p	-	1
miRBase	mmu-mir-8120	-	1
miRBase	mmu-mir-195a	-	81
miRBase	mmu-miR-6985-3p	-	19
miRBase	mmu-miR-5132-3p	-	1
miRBase	mmu-miR-219c-5p	-	4
miRBase	mmu-mir-5099	-	2313
miRBase	mmu-miR-674-5p	-	259
miRBase	mmu-mir-744	-	1
miRBase	mmu-miR-204-3p	-	1
miRBase	mmu-miR-7668-5p	-	4
miRBase	mmu-miR-96-5p	-	1534
miRBase	mmu-miR-365-3p	-	1671
miRBase	mmu-miR-8094	-	12
miRBase	mmu-mir-1983	-	66
miRBase	mmu-mir-1981	-	9
miRBase	mmu-miR-411-3p	-	12
miRBase	mmu-miR-145b	-	13
miRBase	mmu-miR-423-3p	-	6347
miRBase	mmu-miR-92b-3p	-	54757
miRBase	mmu-miR-1948-5p	-	1
miRBase	mmu-miR-219c-3p	-	1
miRBase	mmu-mir-760	-	1
miRBase	mmu-mir-764	-	3
miRBase	mmu-miR-674-3p	-	210
miRBase	mmu-miR-204-5p	-	219
miRBase	mmu-miR-1193-5p	-	1
miRBase	mmu-miR-1193-3p	-	2
miRBase	mmu-miR-3099-3p	-	3
miRBase	mmu-miR-193b-5p	-	4
miRBase	mmu-miR-669b-5p	-	21
miRBase	mmu-miR-16-1-3p	-	50
miRBase	mmu-miR-6997-5p	-	2
miRBase	mmu-mir-24-1	-	429
miRBase	mmu-miR-3087-5p	-	1
miRBase	mmu-mir-24-2	-	453
miRBase	mmu-miR-547-3p	-	9
miRBase	mmu-miR-411-5p	-	131
miRBase	mmu-miR-377-3p	-	2
miRBase	mmu-miR-378a-5p	-	210
miRBase	mmu-miR-7063-3p	-	14
miRBase	mmu-miR-423-5p	-	13490
miRBase	mmu-mir-199b	-	5490
miRBase	mmu-miR-101c	-	182
miRBase	mmu-miR-23b-5p	-	9
miRBase	mmu-miR-341-3p	-	13
miRBase	mmu-miR-6948-5p	-	1
