DB	Name	ID	Count
GEN_snRNA	Gm25794	-	1
GEN_snRNA	Gm24225	-	1
GEN_snRNA	Gm25312	-	1
GEN_snRNA	Gm22710	-	35
GEN_snRNA	Gm24459	-	5
GEN_snRNA	Gm22958	-	39
GEN_snRNA	Gm23804	-	385
GEN_snRNA	Gm23928	-	18
GEN_snRNA	Gm23240	-	41
GEN_snRNA	Gm22392	-	1
GEN_snRNA	Gm22155	-	5
GEN_snRNA	Gm25541	-	25
GEN_snRNA	Gm25783	-	2
GEN_snRNA	Gm23003	-	1
GEN_snRNA	Gm22866	-	4
GEN_snRNA	Gm24924	-	242
GEN_snRNA	Gm22985	-	1
GEN_snRNA	Gm24922	-	1
GEN_snRNA	Gm24928	-	1
GEN_snRNA	Gm22747	-	1
GEN_snRNA	Gm22505	-	2
GEN_snRNA	Rnu12	-	73
GEN_snRNA	Rnu11	-	75
GEN_snRNA	Gm25698	-	3
GEN_snRNA	Gm25211	-	1
GEN_snRNA	Gm22984	-	52
GEN_snRNA	Gm22068	-	384
GEN_snRNA	Gm24004	-	1
GEN_snRNA	Gm22614	-	230
GEN_snRNA	Gm22975	-	1
GEN_snRNA	Gm22739	-	11
GEN_snRNA	Gm25681	-	2
GEN_snRNA	Gm25682	-	72
GEN_snRNA	Gm23260	-	1
GEN_snRNA	Rnu1b1	-	209
GEN_snRNA	Gm22170	-	2
GEN_snRNA	Gm22056	-	5
GEN_snRNA	Rnu1b2	-	209
GEN_snRNA	Gm23143	-	86
GEN_snRNA	Gm22054	-	1
GEN_snRNA	Rnu1b6	-	68
GEN_snRNA	Gm23148	-	2
GEN_snRNA	Gm22973	-	267
GEN_snRNA	Gm26411	-	1
GEN_snRNA	Gm22971	-	3
GEN_snRNA	Gm25202	-	1621
