DB	Name	ID	Count
GEN_snRNA	Gm22523	-	1
GEN_snRNA	Gm22249	-	2
GEN_snRNA	Gm24305	-	516
GEN_snRNA	Gm22805	-	1
GEN_snRNA	Gm23737	-	12
GEN_snRNA	Gm25080	-	1
GEN_snRNA	Gm22122	-	14
GEN_snRNA	Gm22364	-	1
GEN_snRNA	Gm24265	-	65
GEN_snRNA	Gm23330	-	51
GEN_snRNA	Gm25514	-	21
GEN_snRNA	Gm23692	-	3
GEN_snRNA	Gm23732	-	2
GEN_snRNA	Gm24666	-	1
GEN_snRNA	Gm22126	-	17
GEN_snRNA	Gm26444	-	551
GEN_snRNA	Gm22365	-	2
GEN_snRNA	Gm26324	-	2
GEN_snRNA	Gm23971	-	5072
GEN_snRNA	Gm22997	-	1
GEN_snRNA	Gm22513	-	485
GEN_snRNA	Gm22634	-	551
GEN_snRNA	Gm23849	-	5072
GEN_snRNA	Gm25581	-	20
GEN_snRNA	Gm26430	-	1
GEN_snRNA	Gm23680	-	20
GEN_snRNA	Gm24890	-	7
GEN_snRNA	Gm25060	-	1
GEN_snRNA	Gm26435	-	2
GEN_snRNA	Gm22352	-	2
GEN_snRNA	Gm25104	-	1
GEN_snRNA	Gm23287	-	38
GEN_snRNA	Gm24497	-	963
GEN_snRNA	Gm25106	-	221
GEN_snRNA	Gm26316	-	683
GEN_snRNA	Gm22472	-	5
GEN_snRNA	Gm25343	-	3
GEN_snRNA	Gm25189	-	97
GEN_snRNA	Gm25101	-	2
GEN_snRNA	Gm23686	-	135
GEN_snRNA	Gm23444	-	4955
GEN_snRNA	Gm24136	-	53
GEN_snRNA	Gm25587	-	13
GEN_snRNA	Gm25818	-	17
GEN_snRNA	Gm25939	-	4704
GEN_snRNA	Gm23238	-	428
GEN_snRNA	Gm26505	-	31
GEN_snRNA	Gm25813	-	4800
GEN_snRNA	Gm25538	-	1
GEN_snRNA	Gm23518	-	1
GEN_snRNA	Gm22946	-	9
GEN_snRNA	Rnu2-10	-	5072
GEN_snRNA	Gm25890	-	220
GEN_snRNA	Gm25131	-	5
GEN_snRNA	Gm25099	-	150
GEN_snRNA	Gm22260	-	1
GEN_snRNA	Gm24043	-	1
GEN_snRNA	Gm23470	-	9
GEN_snRNA	Gm22264	-	1
GEN_snRNA	Gm24200	-	1
GEN_snRNA	Gm25259	-	21
GEN_snRNA	Gm24046	-	34
GEN_snRNA	Gm22265	-	13
GEN_snRNA	Gm25930	-	3
GEN_snRNA	Gm25414	-	4
GEN_snRNA	Gm25899	-	4
GEN_snRNA	Gm23472	-	4955
GEN_snRNA	Gm26108	-	4
GEN_snRNA	Gm25134	-	1
GEN_snRNA	Gm23511	-	27
GEN_snRNA	Gm22423	-	12
GEN_snRNA	Gm24204	-	3
GEN_snRNA	Gm23510	-	4
GEN_snRNA	Gm24840	-	48
GEN_snRNA	Gm23744	-	258
GEN_snRNA	Gm23502	-	5
GEN_snRNA	Gm24316	-	1
GEN_snRNA	Gm25360	-	3745
GEN_snRNA	Gm26054	-	2
GEN_snRNA	Gm26177	-	1
GEN_snRNA	Gm24032	-	1
GEN_snRNA	Gm23100	-	3
GEN_snRNA	Gm25887	-	14
GEN_snRNA	Gm25007	-	65
GEN_snRNA	Gm23345	-	55
GEN_snRNA	Gm24830	-	108
GEN_snRNA	Gm24950	-	5072
GEN_snRNA	Gm23102	-	2
GEN_snRNA	Gm22448	-	1
GEN_snRNA	Gm26361	-	2
GEN_snRNA	Gm25313	-	227
GEN_snRNA	Rnu7	-	136
GEN_snRNA	Gm23376	-	1
GEN_snRNA	Gm26127	-	2
GEN_snRNA	Rnu1a1	-	551
GEN_snRNA	Gm24584	-	2
GEN_snRNA	Gm22042	-	193
GEN_snRNA	Gm25679	-	551
GEN_snRNA	Rnu5g	-	231
GEN_snRNA	Gm25793	-	2
GEN_snRNA	Gm26244	-	453
GEN_snRNA	Gm24621	-	5
GEN_snRNA	Gm22317	-	551
GEN_snRNA	Gm22710	-	52
