DB	Name	ID	Count
miRBase	mmu-miR-297b-5p	-	1
miRBase	mmu-miR-6962-3p	-	1
miRBase	mmu-miR-7657-3p	-	1
miRBase	mmu-miR-7084-5p	-	2
miRBase	mmu-miR-1843a-3p	-	28
miRBase	mmu-miR-215-5p	-	116
miRBase	mmu-miR-133c	-	1
miRBase	mmu-miR-21a-3p	-	111
miRBase	mmu-miR-669c-5p	-	20
miRBase	mmu-miR-6996-5p	-	1
miRBase	mmu-miR-296-5p	-	9
miRBase	mmu-miR-103-1-5p	-	1
miRBase	mmu-miR-467b-5p	-	3
miRBase	mmu-miR-3535	-	41715
miRBase	mmu-miR-330-5p	-	273
miRBase	mmu-miR-342-5p	-	17
miRBase	mmu-miR-147-3p	-	29
miRBase	mmu-miR-3110-5p	-	2
miRBase	mmu-miR-92a-3p	-	76540
miRBase	mmu-miR-3569-5p	-	1
miRBase	mmu-miR-7679-5p	-	1
miRBase	mmu-miR-29b-3p	-	2262
miRBase	mmu-miR-3066-3p	-	1
miRBase	mmu-mir-17	-	31
miRBase	mmu-mir-872	-	15
miRBase	mmu-mir-874	-	4
miRBase	mmu-mir-92a-2	-	117
miRBase	mmu-mir-692-3	-	4
miRBase	mmu-mir-877	-	29
miRBase	mmu-miR-182-5p	-	42503
miRBase	mmu-mir-692-1	-	2
miRBase	mmu-mir-879	-	62
miRBase	mmu-mir-692-2	-	4
miRBase	mmu-mir-92a-1	-	2861
miRBase	mmu-miR-708-3p	-	76
miRBase	mmu-miR-7015-3p	-	12
miRBase	mmu-miR-1843a-5p	-	945
miRBase	mmu-miR-21a-5p	-	127082
miRBase	mmu-miR-466b-3p	-	12
miRBase	mmu-miR-3547-3p	-	5
miRBase	mmu-miR-7049-3p	-	2
miRBase	mmu-miR-330-3p	-	36
miRBase	mmu-miR-3088-3p	-	3
miRBase	mmu-miR-329-5p	-	8
miRBase	mmu-miR-99b-3p	-	297
miRBase	mmu-mir-409	-	2
miRBase	mmu-miR-146b-5p	-	420202
miRBase	mmu-miR-29b-2-5p	-	39
miRBase	mmu-miR-1298-3p	-	47
miRBase	mmu-miR-147-5p	-	62
miRBase	mmu-miR-130a-5p	-	4
