DB	Name	ID	Count
GEN_snoRNA	Snora75	-	17
GEN_snoRNA	Gm22807	-	4
GEN_snoRNA	Snora78	-	9
GEN_snoRNA	Gm26165	-	4
GEN_snoRNA	Gm26287	-	13
GEN_snoRNA	Snora81	-	65
GEN_snoRNA	Gm26288	-	1
GEN_snoRNA	Snora65	-	511
GEN_snoRNA	Snora64	-	13
GEN_snoRNA	Snord50b	-	8383
GEN_snoRNA	Snord50a	-	7891
GEN_snoRNA	Snora69	-	49
GEN_snoRNA	Snora68	-	684
GEN_snoRNA	Snora36b	-	722
GEN_snoRNA	Gm26397	-	94
GEN_snoRNA	Gm24091	-	120
GEN_snoRNA	Gm26270	-	3
GEN_snoRNA	Snora70	-	19
GEN_snoRNA	Gm24095	-	59
GEN_snoRNA	Snora5c	-	1
GEN_snoRNA	Snord83b	-	2119
GEN_snoRNA	Gm26188	-	3
GEN_snoRNA	Snord96a	-	261
GEN_snoRNA	Gm25094	-	2
GEN_snoRNA	DQ267102	-	2
GEN_snoRNA	Gm22812	-	3
GEN_snoRNA	Snora7a	-	142
GEN_snoRNA	DQ267100	-	4
GEN_snoRNA	Gm22938	-	1
GEN_snoRNA	Gm25091	-	2211
GEN_snoRNA	Gm26175	-	52
GEN_snoRNA	Snord73a	-	229
GEN_snoRNA	Gm26293	-	71
GEN_snoRNA	Snora33	-	3
GEN_snoRNA	Snord95	-	3209
GEN_snoRNA	Snora31	-	118
GEN_snoRNA	Snora30	-	82
GEN_snoRNA	Snord93	-	1524
GEN_snoRNA	Snord99	-	779
GEN_snoRNA	Snora35	-	1
GEN_snoRNA	Snord98	-	1117
GEN_snoRNA	Snora34	-	18
GEN_snoRNA	Gm25394	-	1
GEN_snoRNA	Gm23090	-	6
GEN_snoRNA	Snora2b	-	1
GEN_snoRNA	Gm24067	-	1040
GEN_snoRNA	Gm25155	-	3
GEN_snoRNA	Gm26246	-	3
GEN_snoRNA	Gm26247	-	22
GEN_snoRNA	Snora28	-	5
GEN_snoRNA	Snord85	-	46920
GEN_snoRNA	Snora21	-	81
GEN_snoRNA	Snora20	-	7
GEN_snoRNA	Snord82	-	387
GEN_snoRNA	Snora26	-	9
GEN_snoRNA	Snord89	-	38
GEN_snoRNA	Snora24	-	136
GEN_snoRNA	Snord87	-	4380
GEN_snoRNA	Snora23	-	1
GEN_snoRNA	Snord92	-	25
GEN_snoRNA	Snord90	-	668
