"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-344d-3p",11.3573431749578,0.178221762182917,0.577427985105416,0.308647600705361,0.75758960736307,0.810697603676036
"mmu-miR-672-5p",84.4987741961407,-0.0935761484999051,0.31209992040968,-0.299827530801904,0.764308714326279,0.811981893690695
"mmu-miR-1298-5p",792.930895064338,-1.24600226286267,0.267152208935627,-4.66401632173254,3.10096769860536e-06,4.67803127103894e-05
"mmu-miR-1298-3p",37.4995461264448,-1.29908002088362,0.378602310034939,-3.43125223077413,0.000600801687003484,0.0036462447211246
"mmu-miR-3058-3p",2.31674041847837,0.699959497337845,1.12038082970596,0.624751404860744,0.532134229214851,NA
"mmu-miR-669a-5p",34.6363748138295,0.646094576594124,0.392705448522934,1.64523965487174,0.0999203988028972,0.203698728061505
"mmu-miR-669a-3p",42.6376603797833,-0.103652898617398,0.343219945118044,-0.302001384510881,0.762651007515311,0.811854298322751
"mmu-miR-666-5p",7.6509952768371,0.624275074967283,0.673664296911851,0.926685706558929,0.354089740883123,0.484350733643235
"mmu-miR-673-5p",12.2332893297581,-0.495992643878422,0.547176594393537,-0.906458077630596,0.364693444556072,0.493738817245144
"mmu-miR-673-3p",9.87315775409835,-0.51183278120859,0.611981994813878,-0.836352679565766,0.402956525292749,0.533235702643036
"mmu-miR-674-5p",85.4805386641429,1.24547955752603,0.326334458366166,3.81657384194631,0.00013531759101046,0.00110521563598625
"mmu-miR-674-3p",101.512781818202,0.470908542196189,0.315847711151174,1.4909354273294,0.135978448971888,0.248686196605836
"mmu-miR-488-3p",3.75284285386548,-0.667937599658923,0.868676540534886,-0.768914053149911,0.44194433423526,NA
"mmu-miR-497a-5p",2025.64033587848,0.36063236970454,0.297043854786844,1.214071134255,0.224720561679317,0.348977813431409
"mmu-miR-497a-3p",29.9670999634745,-0.804717683821053,0.383598912876523,-2.09781012617229,0.0359219216456597,0.0938949239054868
"mmu-miR-423-5p",5219.01789867594,2.0298714651138,0.292385555204312,6.94244783636925,3.85363268797282e-12,2.54339757406206e-10
